 "Time [d]","dt_flow [d]","dt_tran [d]","Global Water Mass in Liquid Phas [kg]","Global Vaq [mol]","Global Vim [mol]","west Water Mass [kg]","west Water Mass [kg/d]","west Vaq [mol]","west Vaq [mol/d]","east Water Mass [kg]","east Water Mass [kg/d]","east Vaq [mol]","east Vaq [mol/d]","injection_well Water Mass [kg]","injection_well Water Mass [kg/d]","injection_well Vaq [mol]","injection_well Vaq [mol/d]","extraction_well Water Mass [kg]","extraction_well Water Mass [kg/d]","extraction_well Vaq [mol]","extraction_well Vaq [mol/d]","Region all Water Mass [kg]","Region all Total Mass [kg]"
1.67500000E+01,5.00000000E-02,5.00000000E-02,1.46976606E+07,6.86374364E-09,2.49313542E-11,-1.30867836E+08,-7.81327531E+06,-3.60484827E-07,-2.18957093E-08,1.31229573E+08,7.83487094E+06,1.31250404E-42,7.83611541E-44,4.01919598E+03,2.39951973E+02,4.02000000E-07,2.40000000E-08,-3.65749080E+05,-2.18357637E+04,-3.65749081E-45,-2.18357637E-46,8.15841422E+05,5.35937500E+07
1.77500000E+01,5.00000000E-02,5.00000000E-02,1.46976604E+07,6.86367295E-09,2.49507915E-11,-1.38681129E+08,-7.81330799E+06,-3.82380543E-07,-2.18957218E-08,1.39064461E+08,7.83490361E+06,1.39086537E-42,7.83614819E-44,4.25914795E+03,2.39951970E+02,4.26000000E-07,2.40000000E-08,-3.87584843E+05,-2.18357634E+04,-3.87584844E-45,-2.18357634E-46,8.15841412E+05,5.35937500E+07
1.90000000E+01,5.00000000E-02,5.00000000E-02,1.46976602E+07,6.86358433E-09,2.49668888E-11,-1.48447792E+08,-7.81334891E+06,-4.09750206E-07,-2.18957371E-08,1.48858118E+08,7.83494454E+06,1.48881750E-42,7.83618924E-44,4.55908791E+03,2.39951966E+02,4.56000000E-07,2.40000000E-08,-4.14879547E+05,-2.18357630E+04,-4.14879548E-45,-2.18357630E-46,8.15841400E+05,5.35937500E+07
1.82500000E+01,5.00000000E-02,5.00000000E-02,1.46976603E+07,6.86363753E-09,2.49581341E-11,-1.42587788E+08,-7.81332435E+06,-3.93328406E-07,-2.18957280E-08,1.42981918E+08,7.83491997E+06,1.43004616E-42,7.83616460E-44,4.37912393E+03,2.39951969E+02,4.38000000E-07,2.40000000E-08,-3.98502725E+05,-2.18357632E+04,-3.98502726E-45,-2.18357632E-46,8.15841407E+05,5.35937500E+07
1.70000000E+01,5.00000000E-02,5.00000000E-02,1.46976606E+07,6.86372598E-09,2.49369018E-11,-1.32821157E+08,-7.81328347E+06,-3.65958755E-07,-2.18957125E-08,1.33188292E+08,7.83487910E+06,1.33209434E-42,7.83612360E-44,4.07918397E+03,2.39951972E+02,4.08000000E-07,2.40000000E-08,-3.71208021E+05,-2.18357636E+04,-3.71208022E-45,-2.18357636E-46,8.15841420E+05,5.35937500E+07
1.92500000E+01,5.00000000E-02,5.00000000E-02,1.46976602E+07,6.86356658E-09,2.49693049E-11,-1.50401130E+08,-7.81335711E+06,-4.15224141E-07,-2.18957401E-08,1.50816856E+08,7.83495273E+06,1.50840798E-42,7.83619746E-44,4.61907590E+03,2.39951966E+02,4.62000000E-07,2.40000000E-08,-4.20338488E+05,-2.18357630E+04,-4.20338489E-45,-2.18357630E-46,8.15841397E+05,5.35937500E+07
1.80000000E+01,5.00000000E-02,5.00000000E-02,1.46976604E+07,6.86365525E-09,2.49546321E-11,-1.40634458E+08,-7.81331616E+06,-3.87854474E-07,-2.18957249E-08,1.41023189E+08,7.83491179E+06,1.41045575E-42,7.83615639E-44,4.31913594E+03,2.39951969E+02,4.32000000E-07,2.40000000E-08,-3.93043784E+05,-2.18357633E+04,-3.93043785E-45,-2.18357633E-46,8.15841410E+05,5.35937500E+07
1.72500000E+01,5.00000000E-02,5.00000000E-02,1.46976605E+07,6.86370832E-09,2.49419631E-11,-1.34774479E+08,-7.81329164E+06,-3.71432684E-07,-2.18957156E-08,1.35147013E+08,7.83488727E+06,1.35168466E-42,7.83613179E-44,4.13917196E+03,2.39951972E+02,4.14000000E-07,2.40000000E-08,-3.76666962E+05,-2.18357635E+04,-3.76666963E-45,-2.18357635E-46,8.15841417E+05,5.35937500E+07
1.85000000E+01,5.00000000E-02,5.00000000E-02,1.46976603E+07,6.86361981E-09,2.49613268E-11,-1.44541121E+08,-7.81333253E+06,-3.98802339E-07,-2.18957310E-08,1.44940649E+08,7.83492816E+06,1.44963658E-42,7.83617281E-44,4.43911193E+03,2.39951968E+02,4.44000000E-07,2.40000000E-08,-4.03961666E+05,-2.18357632E+04,-4.03961667E-45,-2.18357632E-46,8.15841405E+05,5.35937500E+07
1.95000000E+01,5.00000000E-02,5.00000000E-02,1.46976601E+07,6.86354882E-09,2.49715057E-11,-1.52354471E+08,-7.81336530E+06,-4.20698076E-07,-2.18957431E-08,1.52775595E+08,7.83496093E+06,1.52799849E-42,7.83620568E-44,4.67906389E+03,2.39951965E+02,4.68000000E-07,2.40000000E-08,-4.25797429E+05,-2.18357629E+04,-4.25797430E-45,-2.18357629E-46,8.15841395E+05,5.35937500E+07
1.82500000E+01,5.00000000E-02,5.00000000E-02,1.46976603E+07,6.86363753E-09,2.49581341E-11,-1.42587788E+08,-7.81332435E+06,-3.93328406E-07,-2.18957280E-08,1.42981918E+08,7.83491997E+06,1.43004616E-42,7.83616460E-44,4.37912393E+03,2.39951969E+02,4.38000000E-07,2.40000000E-08,-3.98502725E+05,-2.18357632E+04,-3.98502726E-45,-2.18357632E-46,8.15841407E+05,5.35937500E+07
1.75000000E+01,5.00000000E-02,5.00000000E-02,1.46976605E+07,6.86369064E-09,2.49465802E-11,-1.36727803E+08,-7.81329981E+06,-3.76906613E-07,-2.18957187E-08,1.37105736E+08,7.83489544E+06,1.37127500E-42,7.83613999E-44,4.19915996E+03,2.39951971E+02,4.20000000E-07,2.40000000E-08,-3.82125902E+05,-2.18357634E+04,-3.82125904E-45,-2.18357634E-46,8.15841415E+05,5.35937500E+07
1.97500000E+01,5.00000000E-02,5.00000000E-02,1.46976601E+07,6.86353105E-09,2.49735096E-11,-1.54307814E+08,-7.81337351E+06,-4.26172012E-07,-2.18957460E-08,1.54734337E+08,7.83496913E+06,1.54758902E-42,7.83621391E-44,4.73905188E+03,2.39951964E+02,4.74000000E-07,2.40000000E-08,-4.31256369E+05,-2.18357628E+04,-4.31256371E-45,-2.18357628E-46,8.15841392E+05,5.35937500E+07
1.87500000E+01,5.00000000E-02,5.00000000E-02,1.46976602E+07,6.86360208E-09,2.49642368E-11,-1.46494455E+08,-7.81334072E+06,-4.04276272E-07,-2.18957341E-08,1.46899383E+08,7.83493635E+06,1.46922703E-42,7.83618102E-44,4.49909992E+03,2.39951967E+02,4.50000000E-07,2.40000000E-08,-4.09420606E+05,-2.18357631E+04,-4.09420608E-45,-2.18357631E-46,8.15841402E+05,5.35937500E+07
1.77500000E+01,5.00000000E-02,5.00000000E-02,1.46976604E+07,6.86367295E-09,2.49507915E-11,-1.38681129E+08,-7.81330799E+06,-3.82380543E-07,-2.18957218E-08,1.39064461E+08,7.83490361E+06,1.39086537E-42,7.83614819E-44,4.25914795E+03,2.39951970E+02,4.26000000E-07,2.40000000E-08,-3.87584843E+05,-2.18357634E+04,-3.87584844E-45,-2.18357634E-46,8.15841412E+05,5.35937500E+07
1.85000000E+01,5.00000000E-02,5.00000000E-02,1.46976603E+07,6.86361981E-09,2.49613268E-11,-1.44541121E+08,-7.81333253E+06,-3.98802339E-07,-2.18957310E-08,1.44940649E+08,7.83492816E+06,1.44963658E-42,7.83617281E-44,4.43911193E+03,2.39951968E+02,4.44000000E-07,2.40000000E-08,-4.03961666E+05,-2.18357632E+04,-4.03961667E-45,-2.18357632E-46,8.15841405E+05,5.35937500E+07
2.00000000E+01,5.00000000E-02,5.00000000E-02,1.46976600E+07,6.86351327E-09,2.49753338E-11,-1.56261159E+08,-7.81338171E+06,-4.31645949E-07,-2.18957490E-08,1.56693081E+08,7.83497734E+06,1.56717957E-42,7.83622214E-44,4.79903987E+03,2.39951963E+02,4.80000000E-07,2.40000000E-08,-4.36715310E+05,-2.18357628E+04,-4.36715311E-45,-2.18357628E-46,8.15841389E+05,5.35937500E+07
1.80000000E+01,5.00000000E-02,5.00000000E-02,1.46976604E+07,6.86365525E-09,2.49546321E-11,-1.40634458E+08,-7.81331616E+06,-3.87854474E-07,-2.18957249E-08,1.41023189E+08,7.83491179E+06,1.41045575E-42,7.83615639E-44,4.31913594E+03,2.39951969E+02,4.32000000E-07,2.40000000E-08,-3.93043784E+05,-2.18357633E+04,-3.93043785E-45,-2.18357633E-46,8.15841410E+05,5.35937500E+07
1.90000000E+01,5.00000000E-02,5.00000000E-02,1.46976602E+07,6.86358433E-09,2.49668888E-11,-1.48447792E+08,-7.81334891E+06,-4.09750206E-07,-2.18957371E-08,1.48858118E+08,7.83494454E+06,1.48881750E-42,7.83618924E-44,4.55908791E+03,2.39951966E+02,4.56000000E-07,2.40000000E-08,-4.14879547E+05,-2.18357630E+04,-4.14879548E-45,-2.18357630E-46,8.15841400E+05,5.35937500E+07
2.02500000E+01,5.00000000E-02,5.00000000E-02,1.46976600E+07,6.86349548E-09,2.49769938E-11,-1.58214505E+08,-7.81338992E+06,-4.37119887E-07,-2.18957520E-08,1.58651826E+08,7.83498555E+06,1.58677014E-42,7.83623038E-44,4.85902786E+03,2.39951963E+02,4.86000000E-07,2.40000000E-08,-4.42174251E+05,-2.18357627E+04,-4.42174252E-45,-2.18357627E-46,8.15841387E+05,5.35937500E+07
1.87500000E+01,5.00000000E-02,5.00000000E-02,1.46976602E+07,6.86360208E-09,2.49642368E-11,-1.46494455E+08,-7.81334072E+06,-4.04276272E-07,-2.18957341E-08,1.46899383E+08,7.83493635E+06,1.46922703E-42,7.83618102E-44,4.49909992E+03,2.39951967E+02,4.50000000E-07,2.40000000E-08,-4.09420606E+05,-2.18357631E+04,-4.09420608E-45,-2.18357631E-46,8.15841402E+05,5.35937500E+07
1.82500000E+01,5.00000000E-02,5.00000000E-02,1.46976603E+07,6.86363753E-09,2.49581341E-11,-1.42587788E+08,-7.81332435E+06,-3.93328406E-07,-2.18957280E-08,1.42981918E+08,7.83491997E+06,1.43004616E-42,7.83616460E-44,4.37912393E+03,2.39951969E+02,4.38000000E-07,2.40000000E-08,-3.98502725E+05,-2.18357632E+04,-3.98502726E-45,-2.18357632E-46,8.15841407E+05,5.35937500E+07
2.05000000E+01,5.00000000E-02,5.00000000E-02,1.46976599E+07,6.86347769E-09,2.49785038E-11,-1.60167854E+08,-7.81339813E+06,-4.42593826E-07,-2.18957549E-08,1.60610574E+08,7.83499376E+06,1.60636073E-42,7.83623862E-44,4.91901586E+03,2.39951962E+02,4.92000000E-07,2.40000000E-08,-4.47633191E+05,-2.18357626E+04,-4.47633193E-45,-2.18357626E-46,8.15841384E+05,5.35937500E+07
1.92500000E+01,5.00000000E-02,5.00000000E-02,1.46976602E+07,6.86356658E-09,2.49693049E-11,-1.50401130E+08,-7.81335711E+06,-4.15224141E-07,-2.18957401E-08,1.50816856E+08,7.83495273E+06,1.50840798E-42,7.83619746E-44,4.61907590E+03,2.39951966E+02,4.62000000E-07,2.40000000E-08,-4.20338488E+05,-2.18357630E+04,-4.20338489E-45,-2.18357630E-46,8.15841397E+05,5.35937500E+07
1.85000000E+01,5.00000000E-02,5.00000000E-02,1.46976603E+07,6.86361981E-09,2.49613268E-11,-1.44541121E+08,-7.81333253E+06,-3.98802339E-07,-2.18957310E-08,1.44940649E+08,7.83492816E+06,1.44963658E-42,7.83617281E-44,4.43911193E+03,2.39951968E+02,4.44000000E-07,2.40000000E-08,-4.03961666E+05,-2.18357632E+04,-4.03961667E-45,-2.18357632E-46,8.15841405E+05,5.35937500E+07
1.90000000E+01,5.00000000E-02,5.00000000E-02,1.46976602E+07,6.86358433E-09,2.49668888E-11,-1.48447792E+08,-7.81334891E+06,-4.09750206E-07,-2.18957371E-08,1.48858118E+08,7.83494454E+06,1.48881750E-42,7.83618924E-44,4.55908791E+03,2.39951966E+02,4.56000000E-07,2.40000000E-08,-4.14879547E+05,-2.18357630E+04,-4.14879548E-45,-2.18357630E-46,8.15841400E+05,5.35937500E+07
2.07500000E+01,5.00000000E-02,5.00000000E-02,1.46976599E+07,6.86345988E-09,2.49798767E-11,-1.62121205E+08,-7.81340635E+06,-4.48067765E-07,-2.18957579E-08,1.62569324E+08,7.83500198E+06,1.62595134E-42,7.83624686E-44,4.97900385E+03,2.39951961E+02,4.98000000E-07,2.40000000E-08,-4.53092132E+05,-2.18357625E+04,-4.53092133E-45,-2.18357625E-46,8.15841382E+05,5.35937500E+07
1.95000000E+01,5.00000000E-02,5.00000000E-02,1.46976601E+07,6.86354882E-09,2.49715057E-11,-1.52354471E+08,-7.81336530E+06,-4.20698076E-07,-2.18957431E-08,1.52775595E+08,7.83496093E+06,1.52799849E-42,7.83620568E-44,4.67906389E+03,2.39951965E+02,4.68000000E-07,2.40000000E-08,-4.25797429E+05,-2.18357629E+04,-4.25797430E-45,-2.18357629E-46,8.15841395E+05,5.35937500E+07
1.87500000E+01,5.00000000E-02,5.00000000E-02,1.46976602E+07,6.86360208E-09,2.49642368E-11,-1.46494455E+08,-7.81334072E+06,-4.04276272E-07,-2.18957341E-08,1.46899383E+08,7.83493635E+06,1.46922703E-42,7.83618102E-44,4.49909992E+03,2.39951967E+02,4.50000000E-07,2.40000000E-08,-4.09420606E+05,-2.18357631E+04,-4.09420608E-45,-2.18357631E-46,8.15841402E+05,5.35937500E+07
2.10000000E+01,5.00000000E-02,5.00000000E-02,1.46976598E+07,6.86344207E-09,2.49811245E-11,-1.64074558E+08,-7.81341457E+06,-4.53541705E-07,-2.18957608E-08,1.64528076E+08,7.83501019E+06,1.64554197E-42,7.83625510E-44,5.03899184E+03,2.39951960E+02,5.04000000E-07,2.40000000E-08,-4.58551073E+05,-2.18357625E+04,-4.58551074E-45,-2.18357625E-46,8.15841379E+05,5.35937500E+07
1.92500000E+01,5.00000000E-02,5.00000000E-02,1.46976602E+07,6.86356658E-09,2.49693049E-11,-1.50401130E+08,-7.81335711E+06,-4.15224141E-07,-2.18957401E-08,1.50816856E+08,7.83495273E+06,1.50840798E-42,7.83619746E-44,4.61907590E+03,2.39951966E+02,4.62000000E-07,2.40000000E-08,-4.20338488E+05,-2.18357630E+04,-4.20338489E-45,-2.18357630E-46,8.15841397E+05,5.35937500E+07
1.90000000E+01,5.00000000E-02,5.00000000E-02,1.46976602E+07,6.86358433E-09,2.49668888E-11,-1.48447792E+08,-7.81334891E+06,-4.09750206E-07,-2.18957371E-08,1.48858118E+08,7.83494454E+06,1.48881750E-42,7.83618924E-44,4.55908791E+03,2.39951966E+02,4.56000000E-07,2.40000000E-08,-4.14879547E+05,-2.18357630E+04,-4.14879548E-45,-2.18357630E-46,8.15841400E+05,5.35937500E+07
2.12500000E+01,5.00000000E-02,5.00000000E-02,1.46976598E+07,6.86342425E-09,2.49822579E-11,-1.66027913E+08,-7.81342279E+06,-4.59015646E-07,-2.18957637E-08,1.66486830E+08,7.83501842E+06,1.66513262E-42,7.83626335E-44,5.09897983E+03,2.39951960E+02,5.10000000E-07,2.40000000E-08,-4.64010013E+05,-2.18357624E+04,-4.64010014E-45,-2.18357624E-46,8.15841377E+05,5.35937500E+07
1.97500000E+01,5.00000000E-02,5.00000000E-02,1.46976601E+07,6.86353105E-09,2.49735096E-11,-1.54307814E+08,-7.81337351E+06,-4.26172012E-07,-2.18957460E-08,1.54734337E+08,7.83496913E+06,1.54758902E-42,7.83621391E-44,4.73905188E+03,2.39951964E+02,4.74000000E-07,2.40000000E-08,-4.31256369E+05,-2.18357628E+04,-4.31256371E-45,-2.18357628E-46,8.15841392E+05,5.35937500E+07
1.92500000E+01,5.00000000E-02,5.00000000E-02,1.46976602E+07,6.86356658E-09,2.49693049E-11,-1.50401130E+08,-7.81335711E+06,-4.15224141E-07,-2.18957401E-08,1.50816856E+08,7.83495273E+06,1.50840798E-42,7.83619746E-44,4.61907590E+03,2.39951966E+02,4.62000000E-07,2.40000000E-08,-4.20338488E+05,-2.18357630E+04,-4.20338489E-45,-2.18357630E-46,8.15841397E+05,5.35937500E+07
1.95000000E+01,5.00000000E-02,5.00000000E-02,1.46976601E+07,6.86354882E-09,2.49715057E-11,-1.52354471E+08,-7.81336530E+06,-4.20698076E-07,-2.18957431E-08,1.52775595E+08,7.83496093E+06,1.52799849E-42,7.83620568E-44,4.67906389E+03,2.39951965E+02,4.68000000E-07,2.40000000E-08,-4.25797429E+05,-2.18357629E+04,-4.25797430E-45,-2.18357629E-46,8.15841395E+05,5.35937500E+07
2.15000000E+01,5.00000000E-02,5.00000000E-02,1.46976597E+07,6.86340642E-09,2.49832868E-11,-1.67981270E+08,-7.81343102E+06,-4.64489587E-07,-2.18957667E-08,1.68445586E+08,7.83502664E+06,1.68472329E-42,7.83627160E-44,5.15896782E+03,2.39951959E+02,5.16000000E-07,2.40000000E-08,-4.69468954E+05,-2.18357623E+04,-4.69468955E-45,-2.18357623E-46,8.15841374E+05,5.35937500E+07
2.00000000E+01,5.00000000E-02,5.00000000E-02,1.46976600E+07,6.86351327E-09,2.49753338E-11,-1.56261159E+08,-7.81338171E+06,-4.31645949E-07,-2.18957490E-08,1.56693081E+08,7.83497734E+06,1.56717957E-42,7.83622214E-44,4.79903987E+03,2.39951963E+02,4.80000000E-07,2.40000000E-08,-4.36715310E+05,-2.18357628E+04,-4.36715311E-45,-2.18357628E-46,8.15841389E+05,5.35937500E+07
1.95000000E+01,5.00000000E-02,5.00000000E-02,1.46976601E+07,6.86354882E-09,2.49715057E-11,-1.52354471E+08,-7.81336530E+06,-4.20698076E-07,-2.18957431E-08,1.52775595E+08,7.83496093E+06,1.52799849E-42,7.83620568E-44,4.67906389E+03,2.39951965E+02,4.68000000E-07,2.40000000E-08,-4.25797429E+05,-2.18357629E+04,-4.25797430E-45,-2.18357629E-46,8.15841395E+05,5.35937500E+07
1.97500000E+01,5.00000000E-02,5.00000000E-02,1.46976601E+07,6.86353105E-09,2.49735096E-11,-1.54307814E+08,-7.81337351E+06,-4.26172012E-07,-2.18957460E-08,1.54734337E+08,7.83496913E+06,1.54758902E-42,7.83621391E-44,4.73905188E+03,2.39951964E+02,4.74000000E-07,2.40000000E-08,-4.31256369E+05,-2.18357628E+04,-4.31256371E-45,-2.18357628E-46,8.15841392E+05,5.35937500E+07
2.17500000E+01,5.00000000E-02,5.00000000E-02,1.46976597E+07,6.86338859E-09,2.49842203E-11,-1.69934630E+08,-7.81343925E+06,-4.69963529E-07,-2.18957696E-08,1.70404344E+08,7.83503487E+06,1.70431399E-42,7.83627986E-44,5.21895581E+03,2.39951958E+02,5.22000000E-07,2.40000000E-08,-4.74927895E+05,-2.18357623E+04,-4.74927896E-45,-2.18357623E-46,8.15841372E+05,5.35937500E+07
2.02500000E+01,5.00000000E-02,5.00000000E-02,1.46976600E+07,6.86349548E-09,2.49769938E-11,-1.58214505E+08,-7.81338992E+06,-4.37119887E-07,-2.18957520E-08,1.58651826E+08,7.83498555E+06,1.58677014E-42,7.83623038E-44,4.85902786E+03,2.39951963E+02,4.86000000E-07,2.40000000E-08,-4.42174251E+05,-2.18357627E+04,-4.42174252E-45,-2.18357627E-46,8.15841387E+05,5.35937500E+07
1.97500000E+01,5.00000000E-02,5.00000000E-02,1.46976601E+07,6.86353105E-09,2.49735096E-11,-1.54307814E+08,-7.81337351E+06,-4.26172012E-07,-2.18957460E-08,1.54734337E+08,7.83496913E+06,1.54758902E-42,7.83621391E-44,4.73905188E+03,2.39951964E+02,4.74000000E-07,2.40000000E-08,-4.31256369E+05,-2.18357628E+04,-4.31256371E-45,-2.18357628E-46,8.15841392E+05,5.35937500E+07
2.20000000E+01,5.00000000E-02,5.00000000E-02,1.46976596E+07,6.86337074E-09,2.49850667E-11,-1.71887991E+08,-7.81344748E+06,-4.75437472E-07,-2.18957725E-08,1.72363104E+08,7.83504311E+06,1.72390470E-42,7.83628811E-44,5.27894379E+03,2.39951957E+02,5.28000000E-07,2.40000000E-08,-4.80386835E+05,-2.18357622E+04,-4.80386836E-45,-2.18357622E-46,8.15841369E+05,5.35937500E+07
2.00000000E+01,5.00000000E-02,5.00000000E-02,1.46976600E+07,6.86351327E-09,2.49753338E-11,-1.56261159E+08,-7.81338171E+06,-4.31645949E-07,-2.18957490E-08,1.56693081E+08,7.83497734E+06,1.56717957E-42,7.83622214E-44,4.79903987E+03,2.39951963E+02,4.80000000E-07,2.40000000E-08,-4.36715310E+05,-2.18357628E+04,-4.36715311E-45,-2.18357628E-46,8.15841389E+05,5.35937500E+07
2.05000000E+01,5.00000000E-02,5.00000000E-02,1.46976599E+07,6.86347769E-09,2.49785038E-11,-1.60167854E+08,-7.81339813E+06,-4.42593826E-07,-2.18957549E-08,1.60610574E+08,7.83499376E+06,1.60636073E-42,7.83623862E-44,4.91901586E+03,2.39951962E+02,4.92000000E-07,2.40000000E-08,-4.47633191E+05,-2.18357626E+04,-4.47633193E-45,-2.18357626E-46,8.15841384E+05,5.35937500E+07
2.00000000E+01,5.00000000E-02,5.00000000E-02,1.46976600E+07,6.86351327E-09,2.49753338E-11,-1.56261159E+08,-7.81338171E+06,-4.31645949E-07,-2.18957490E-08,1.56693081E+08,7.83497734E+06,1.56717957E-42,7.83622214E-44,4.79903987E+03,2.39951963E+02,4.80000000E-07,2.40000000E-08,-4.36715310E+05,-2.18357628E+04,-4.36715311E-45,-2.18357628E-46,8.15841389E+05,5.35937500E+07
2.22500000E+01,5.00000000E-02,5.00000000E-02,1.46976596E+07,6.86335289E-09,2.49858334E-11,-1.73841354E+08,-7.81345572E+06,-4.80911416E-07,-2.18957754E-08,1.74321866E+08,7.83505134E+06,1.74349543E-42,7.83629638E-44,5.33893178E+03,2.39951956E+02,5.34000000E-07,2.40000000E-08,-4.85845776E+05,-2.18357621E+04,-4.85845777E-45,-2.18357621E-46,8.15841366E+05,5.35937500E+07
2.07500000E+01,5.00000000E-02,5.00000000E-02,1.46976599E+07,6.86345988E-09,2.49798767E-11,-1.62121205E+08,-7.81340635E+06,-4.48067765E-07,-2.18957579E-08,1.62569324E+08,7.83500198E+06,1.62595134E-42,7.83624686E-44,4.97900385E+03,2.39951961E+02,4.98000000E-07,2.40000000E-08,-4.53092132E+05,-2.18357625E+04,-4.53092133E-45,-2.18357625E-46,8.15841382E+05,5.35937500E+07
2.02500000E+01,5.00000000E-02,5.00000000E-02,1.46976600E+07,6.86349548E-09,2.49769938E-11,-1.58214505E+08,-7.81338992E+06,-4.37119887E-07,-2.18957520E-08,1.58651826E+08,7.83498555E+06,1.58677014E-42,7.83623038E-44,4.85902786E+03,2.39951963E+02,4.86000000E-07,2.40000000E-08,-4.42174251E+05,-2.18357627E+04,-4.42174252E-45,-2.18357627E-46,8.15841387E+05,5.35937500E+07
2.25000000E+01,5.00000000E-02,5.00000000E-02,1.46976596E+07,6.86333502E-09,2.49865273E-11,-1.75794719E+08,-7.81346396E+06,-4.86385360E-07,-2.18957784E-08,1.76280631E+08,7.83505958E+06,1.76308619E-42,7.83630464E-44,5.39891977E+03,2.39951956E+02,5.40000000E-07,2.40000000E-08,-4.91304716E+05,-2.18357621E+04,-4.91304717E-45,-2.18357621E-46,8.15841364E+05,5.35937500E+07
2.02500000E+01,5.00000000E-02,5.00000000E-02,1.46976600E+07,6.86349548E-09,2.49769938E-11,-1.58214505E+08,-7.81338992E+06,-4.37119887E-07,-2.18957520E-08,1.58651826E+08,7.83498555E+06,1.58677014E-42,7.83623038E-44,4.85902786E+03,2.39951963E+02,4.86000000E-07,2.40000000E-08,-4.42174251E+05,-2.18357627E+04,-4.42174252E-45,-2.18357627E-46,8.15841387E+05,5.35937500E+07
2.10000000E+01,5.00000000E-02,5.00000000E-02,1.46976598E+07,6.86344207E-09,2.49811245E-11,-1.64074558E+08,-7.81341457E+06,-4.53541705E-07,-2.18957608E-08,1.64528076E+08,7.83501019E+06,1.64554197E-42,7.83625510E-44,5.03899184E+03,2.39951960E+02,5.04000000E-07,2.40000000E-08,-4.58551073E+05,-2.18357625E+04,-4.58551074E-45,-2.18357625E-46,8.15841379E+05,5.35937500E+07
2.05000000E+01,5.00000000E-02,5.00000000E-02,1.46976599E+07,6.86347769E-09,2.49785038E-11,-1.60167854E+08,-7.81339813E+06,-4.42593826E-07,-2.18957549E-08,1.60610574E+08,7.83499376E+06,1.60636073E-42,7.83623862E-44,4.91901586E+03,2.39951962E+02,4.92000000E-07,2.40000000E-08,-4.47633191E+05,-2.18357626E+04,-4.47633193E-45,-2.18357626E-46,8.15841384E+05,5.35937500E+07
2.27500000E+01,5.00000000E-02,5.00000000E-02,1.46976595E+07,6.86331715E-09,2.49871548E-11,-1.77748087E+08,-7.81347220E+06,-4.91859305E-07,-2.18957813E-08,1.78239397E+08,7.83506782E+06,1.78267696E-42,7.83631291E-44,5.45890776E+03,2.39951955E+02,5.46000000E-07,2.40000000E-08,-4.96763657E+05,-2.18357620E+04,-4.96763658E-45,-2.18357620E-46,8.15841361E+05,5.35937500E+07
2.05000000E+01,5.00000000E-02,5.00000000E-02,1.46976599E+07,6.86347769E-09,2.49785038E-11,-1.60167854E+08,-7.81339813E+06,-4.42593826E-07,-2.18957549E-08,1.60610574E+08,7.83499376E+06,1.60636073E-42,7.83623862E-44,4.91901586E+03,2.39951962E+02,4.92000000E-07,2.40000000E-08,-4.47633191E+05,-2.18357626E+04,-4.47633193E-45,-2.18357626E-46,8.15841384E+05,5.35937500E+07
2.12500000E+01,5.00000000E-02,5.00000000E-02,1.46976598E+07,6.86342425E-09,2.49822579E-11,-1.66027913E+08,-7.81342279E+06,-4.59015646E-07,-2.18957637E-08,1.66486830E+08,7.83501842E+06,1.66513262E-42,7.83626335E-44,5.09897983E+03,2.39951960E+02,5.10000000E-07,2.40000000E-08,-4.64010013E+05,-2.18357624E+04,-4.64010014E-45,-2.18357624E-46,8.15841377E+05,5.35937500E+07
2.30000000E+01,5.00000000E-02,5.00000000E-02,1.46976595E+07,6.86329928E-09,2.49877216E-11,-1.79701456E+08,-7.81348044E+06,-4.97333251E-07,-2.18957842E-08,1.80198165E+08,7.83507607E+06,1.80226776E-42,7.83632118E-44,5.51889575E+03,2.39951954E+02,5.52000000E-07,2.40000000E-08,-5.02222597E+05,-2.18357619E+04,-5.02222598E-45,-2.18357619E-46,8.15841359E+05,5.35937500E+07
2.07500000E+01,5.00000000E-02,5.00000000E-02,1.46976599E+07,6.86345988E-09,2.49798767E-11,-1.62121205E+08,-7.81340635E+06,-4.48067765E-07,-2.18957579E-08,1.62569324E+08,7.83500198E+06,1.62595134E-42,7.83624686E-44,4.97900385E+03,2.39951961E+02,4.98000000E-07,2.40000000E-08,-4.53092132E+05,-2.18357625E+04,-4.53092133E-45,-2.18357625E-46,8.15841382E+05,5.35937500E+07
2.07500000E+01,5.00000000E-02,5.00000000E-02,1.46976599E+07,6.86345988E-09,2.49798767E-11,-1.62121205E+08,-7.81340635E+06,-4.48067765E-07,-2.18957579E-08,1.62569324E+08,7.83500198E+06,1.62595134E-42,7.83624686E-44,4.97900385E+03,2.39951961E+02,4.98000000E-07,2.40000000E-08,-4.53092132E+05,-2.18357625E+04,-4.53092133E-45,-2.18357625E-46,8.15841382E+05,5.35937500E+07
2.15000000E+01,5.00000000E-02,5.00000000E-02,1.46976597E+07,6.86340642E-09,2.49832868E-11,-1.67981270E+08,-7.81343102E+06,-4.64489587E-07,-2.18957667E-08,1.68445586E+08,7.83502664E+06,1.68472329E-42,7.83627160E-44,5.15896782E+03,2.39951959E+02,5.16000000E-07,2.40000000E-08,-4.69468954E+05,-2.18357623E+04,-4.69468955E-45,-2.18357623E-46,8.15841374E+05,5.35937500E+07
